team1,team2,season_start,team1_wins,team_1_home
Dallas Mavericks,Sacramento Kings,2014,1,0
Dallas Mavericks,Denver Nuggets,2014,0,0
Dallas Mavericks,Denver Nuggets,2014,1,1
Dallas Mavericks,Memphis Grizzlies,2014,1,0
Dallas Mavericks,Minnesota Timberwolves,2014,1,0
Dallas Mavericks,Chicago Bulls,2014,0,1
Dallas Mavericks,New Orleans Pelicans,2014,0,0
Dallas Mavericks,Memphis Grizzlies,2014,0,1
Dallas Mavericks,Houston Rockets,2014,0,0
Dallas Mavericks,Miami Heat,2014,1,0
Dallas Mavericks,Orlando Magic,2014,1,0
Dallas Mavericks,Minnesota Timberwolves,2014,1,1
Dallas Mavericks,Golden State Warriors,2014,0,0
Dallas Mavericks,Sacramento Kings,2014,1,0
Dallas Mavericks,Portland Trail Blazers,2014,1,1
Dallas Mavericks,Los Angeles Clippers,2014,0,1
Dallas Mavericks,Utah Jazz,2014,1,1
Dallas Mavericks,Oklahoma City Thunder,2014,0,0
Dallas Mavericks,Houston Rockets,2014,1,1
Dallas Mavericks,Charlotte Hornets,2014,1,1
Dallas Mavericks,Toronto Raptors,2014,1,1
Dallas Mavericks,Atlanta Hawks,2014,0,0
Dallas Mavericks,Brooklyn Nets,2014,0,1
Dallas Mavericks,New Orleans Pelicans,2014,1,1
Dallas Mavericks,Portland Trail Blazers,2014,0,0
Dallas Mavericks,Golden State Warriors,2014,0,0
Dallas Mavericks,Los Angeles Lakers,2014,1,0
Dallas Mavericks,Cleveland Cavaliers,2014,0,1
Dallas Mavericks,Los Angeles Clippers,2014,1,1
Dallas Mavericks,Oklahoma City Thunder,2014,1,1
Dallas Mavericks,Orlando Magic,2014,1,1
Dallas Mavericks,Memphis Grizzlies,2014,0,1
Dallas Mavericks,Phoenix Suns,2014,0,0
Dallas Mavericks,San Antonio Spurs,2014,1,1
Dallas Mavericks,San Antonio Spurs,2014,0,0
Dallas Mavericks,Indiana Pacers,2014,0,0
Dallas Mavericks,Oklahoma City Thunder,2014,1,0
Dallas Mavericks,Houston Rockets,2014,0,1
Dallas Mavericks,Golden State Warriors,2014,0,1
Dallas Mavericks,Phoenix Suns,2014,1,1
Dallas Mavericks,Denver Nuggets,2014,1,0
Dallas Mavericks,Los Angeles Lakers,2014,1,0
Dallas Mavericks,Utah Jazz,2014,0,0
Dallas Mavericks,Portland Trail Blazers,2014,1,1
Denver Nuggets,Detroit Pistons,2014,1,1
Denver Nuggets,Oklahoma City Thunder,2014,0,0
Denver Nuggets,Sacramento Kings,2014,0,1
Denver Nuggets,Sacramento Kings,2014,0,0
Denver Nuggets,Cleveland Cavaliers,2014,0,1
Denver Nuggets,Portland Trail Blazers,2014,0,0
Denver Nuggets,Portland Trail Blazers,2014,0,1
Denver Nuggets,Indiana Pacers,2014,1,0
Denver Nuggets,New York Knicks,2014,0,0
Denver Nuggets,Cleveland Cavaliers,2014,1,0
Denver Nuggets,Oklahoma City Thunder,2014,1,1
Denver Nuggets,New Orleans Pelicans,2014,1,1
Denver Nuggets,Los Angeles Lakers,2014,1,0
Denver Nuggets,Chicago Bulls,2014,1,1
Denver Nuggets,Phoenix Suns,2014,0,0
Denver Nuggets,Phoenix Suns,2014,1,1
Denver Nuggets,Utah Jazz,2014,1,0
Denver Nuggets,Portland Trail Blazers,2014,0,1
Denver Nuggets,Washington Wizards,2014,0,0
Denver Nuggets,Atlanta Hawks,2014,0,0
Denver Nuggets,Toronto Raptors,2014,0,0
Denver Nuggets,Miami Heat,2014,1,1
Denver Nuggets,Houston Rockets,2014,0,0
Denver Nuggets,San Antonio Spurs,2014,0,1
Denver Nuggets,Houston Rockets,2014,0,1
Denver Nuggets,Los Angeles Clippers,2014,1,1
Denver Nuggets,Indiana Pacers,2014,1,1
Denver Nuggets,Charlotte Hornets,2014,0,0
Denver Nuggets,Brooklyn Nets,2014,0,0
Denver Nuggets,Minnesota Timberwolves,2014,1,1
Denver Nuggets,Toronto Raptors,2014,0,1
Denver Nuggets,Los Angeles Lakers,2014,0,1
Denver Nuggets,Chicago Bulls,2014,0,0
Denver Nuggets,Memphis Grizzlies,2014,1,1
Denver Nuggets,Minnesota Timberwolves,2014,1,0
Denver Nuggets,Orlando Magic,2014,1,1
Denver Nuggets,Sacramento Kings,2014,1,0
Denver Nuggets,Dallas Mavericks,2014,1,1
Denver Nuggets,Dallas Mavericks,2014,0,0
Denver Nuggets,Minnesota Timberwolves,2014,0,1
Denver Nuggets,Golden State Warriors,2014,0,0
Denver Nuggets,San Antonio Spurs,2014,0,1
Denver Nuggets,Boston Celtics,2014,0,1
Denver Nuggets,Washington Wizards,2014,0,1
Denver Nuggets,Los Angeles Clippers,2014,0,0
Denver Nuggets,New Orleans Pelicans,2014,1,0
Denver Nuggets,Memphis Grizzlies,2014,0,0
Denver Nuggets,Charlotte Hornets,2014,0,1
Denver Nuggets,Philadelphia 76ers,2014,0,0
Denver Nuggets,Boston Celtics,2014,0,0
Denver Nuggets,Detroit Pistons,2014,0,0
Denver Nuggets,Oklahoma City Thunder,2014,0,1
Denver Nuggets,Los Angeles Lakers,2014,1,0
Denver Nuggets,Milwaukee Bucks,2014,0,0
Denver Nuggets,Oklahoma City Thunder,2014,0,0
Denver Nuggets,Brooklyn Nets,2014,0,1
Denver Nuggets,Phoenix Suns,2014,0,1
Denver Nuggets,Utah Jazz,2014,0,1
Denver Nuggets,New Orleans Pelicans,2014,0,1
Denver Nuggets,Milwaukee Bucks,2014,1,1
Denver Nuggets,Minnesota Timberwolves,2014,1,0
Denver Nuggets,San Antonio Spurs,2014,0,0
Denver Nuggets,Houston Rockets,2014,0,1
Denver Nuggets,New York Knicks,2014,1,1
Denver Nuggets,Atlanta Hawks,2014,1,1
Denver Nuggets,Golden State Warriors,2014,1,1
Denver Nuggets,New Orleans Pelicans,2014,1,0
Denver Nuggets,Memphis Grizzlies,2014,0,0
Denver Nuggets,Houston Rockets,2014,0,0
Denver Nuggets,Miami Heat,2014,0,0
Denver Nuggets,Orlando Magic,2014,1,0
Denver Nuggets,Philadelphia 76ers,2014,0,1
Denver Nuggets,Utah Jazz,2014,1,1
Denver Nuggets,Portland Trail Blazers,2014,0,0
Denver Nuggets,Utah Jazz,2014,0,0
Denver Nuggets,San Antonio Spurs,2014,0,0
Denver Nuggets,Los Angeles Clippers,2014,0,1
Denver Nuggets,Los Angeles Lakers,2014,1,1
Denver Nuggets,Dallas Mavericks,2014,0,1
Denver Nuggets,Sacramento Kings,2014,1,1
Denver Nuggets,Los Angeles Clippers,2014,0,0
Denver Nuggets,Golden State Warriors,2014,0,0
Detroit Pistons,Denver Nuggets,2014,0,0
Detroit Pistons,Minnesota Timberwolves,2014,0,0
Detroit Pistons,Brooklyn Nets,2014,0,1
Detroit Pistons,New York Knicks,2014,1,1
Detroit Pistons,Milwaukee Bucks,2014,1,1
Detroit Pistons,Utah Jazz,2014,0,1
Detroit Pistons,Chicago Bulls,2014,0,0
Detroit Pistons,Washington Wizards,2014,0,0
Detroit Pistons,Oklahoma City Thunder,2014,1,0
Detroit Pistons,Memphis Grizzlies,2014,0,0
Detroit Pistons,Orlando Magic,2014,0,1
Detroit Pistons,Phoenix Suns,2014,0,1
Detroit Pistons,Atlanta Hawks,2014,0,0
Detroit Pistons,Milwaukee Bucks,2014,0,0
Detroit Pistons,Los Angeles Clippers,2014,0,1
Detroit Pistons,Milwaukee Bucks,2014,0,1
Detroit Pistons,Golden State Warriors,2014,0,1
Detroit Pistons,Los Angeles Lakers,2014,0,1
Detroit Pistons,Boston Celtics,2014,0,0
Detroit Pistons,Philadelphia 76ers,2014,0,1
Detroit Pistons,Oklahoma City Thunder,2014,0,1
Detroit Pistons,Portland Trail Blazers,2014,0,1
Detroit Pistons,Phoenix Suns,2014,1,0
Detroit Pistons,Sacramento Kings,2014,1,0
Detroit Pistons,Los Angeles Clippers,2014,0,0
Detroit Pistons,Dallas Mavericks,2014,0,1
Detroit Pistons,Toronto Raptors,2014,0,1
Detroit Pistons,Brooklyn Nets,2014,0,0
Detroit Pistons,Indiana Pacers,2014,1,1
Detroit Pistons,Cleveland Cavaliers,2014,1,0
Detroit Pistons,Orlando Magic,2014,1,0
Detroit Pistons,New York Knicks,2014,1,0
Detroit Pistons,Sacramento Kings,2014,1,1
Detroit Pistons,San Antonio Spurs,2014,1,0
Detroit Pistons,Dallas Mavericks,2014,1,0
Detroit Pistons,Atlanta Hawks,2014,0,1
Detroit Pistons,Brooklyn Nets,2014,1,1
Detroit Pistons,Toronto Raptors,2014,1,0
Detroit Pistons,New Orleans Pelicans,2014,0,1
Detroit Pistons,Indiana Pacers,2014,1,0
Detroit Pistons,Philadelphia 76ers,2014,1,1
Detroit Pistons,Atlanta Hawks,2014,0,0
Detroit Pistons,Orlando Magic,2014,1,1
Detroit Pistons,Milwaukee Bucks,2014,0,0
Detroit Pistons,Toronto Raptors,2014,0,0
Detroit Pistons,Cleveland Cavaliers,2014,0,1
Detroit Pistons,Philadelphia 76ers,2014,0,0
Detroit Pistons,Houston Rockets,2014,1,1
Detroit Pistons,Miami Heat,2014,1,1
Detroit Pistons,Indiana Pacers,2014,0,0
Detroit Pistons,Denver Nuggets,2014,1,1
Detroit Pistons,Minnesota Timberwolves,2014,0,1
Detroit Pistons,Charlotte Hornets,2014,1,0
Detroit Pistons,San Antonio Spurs,2014,0,1
Detroit Pistons,Chicago Bulls,2014,1,1
Detroit Pistons,Washington Wizards,2014,1,1
Detroit Pistons,Cleveland Cavaliers,2014,0,1
Detroit Pistons,New York Knicks,2014,0,1
Detroit Pistons,Washington Wizards,2014,0,0
Detroit Pistons,New Orleans Pelicans,2014,0,0
Detroit Pistons,Houston Rockets,2014,0,0
Detroit Pistons,Charlotte Hornets,2014,0,1
Detroit Pistons,Los Angeles Lakers,2014,0,0
Detroit Pistons,Golden State Warriors,2014,0,0
Detroit Pistons,Portland Trail Blazers,2014,0,0
Detroit Pistons,Utah Jazz,2014,0,0
Detroit Pistons,Memphis Grizzlies,2014,1,1
Detroit Pistons,Philadelphia 76ers,2014,0,0
Detroit Pistons,Chicago Bulls,2014,1,1
Detroit Pistons,Boston Celtics,2014,1,0
Detroit Pistons,Toronto Raptors,2014,1,1
Detroit Pistons,Orlando Magic,2014,1,0
Detroit Pistons,Miami Heat,2014,0,0
Detroit Pistons,Atlanta Hawks,2014,1,1
Detroit Pistons,Charlotte Hornets,2014,0,0
Detroit Pistons,Chicago Bulls,2014,0,0
Detroit Pistons,Miami Heat,2014,1,1
Detroit Pistons,Boston Celtics,2014,0,1
Detroit Pistons,Indiana Pacers,2014,0,1
Detroit Pistons,Charlotte Hornets,2014,1,1
Detroit Pistons,Cleveland Cavaliers,2014,0,0
Detroit Pistons,New York Knicks,2014,1,0
Golden State Warriors,Sacramento Kings,2014,1,0
Golden State Warriors,Los Angeles Lakers,2014,1,1
Golden State Warriors,Portland Trail Blazers,2014,1,0
Golden State Warriors,Los Angeles Clippers,2014,1,1
Golden State Warriors,Houston Rockets,2014,1,0
Golden State Warriors,Phoenix Suns,2014,0,0
Golden State Warriors,San Antonio Spurs,2014,0,1
Golden State Warriors,Brooklyn Nets,2014,1,1
Golden State Warriors,Charlotte Hornets,2014,1,1
Golden State Warriors,Los Angeles Lakers,2014,1,0
Golden State Warriors,Utah Jazz,2014,1,1
Golden State Warriors,Oklahoma City Thunder,2014,1,0
Golden State Warriors,Miami Heat,2014,1,0
Golden State Warriors,Orlando Magic,2014,1,0
Golden State Warriors,Charlotte Hornets,2014,1,0
Golden State Warriors,Detroit Pistons,2014,1,0
Golden State Warriors,Orlando Magic,2014,1,1
Golden State Warriors,New Orleans Pelicans,2014,1,1
Golden State Warriors,Chicago Bulls,2014,1,0
Golden State Warriors,Minnesota Timberwolves,2014,1,0
Golden State Warriors,Houston Rockets,2014,1,1
Golden State Warriors,Dallas Mavericks,2014,1,0
Golden State Warriors,New Orleans Pelicans,2014,1,0
Golden State Warriors,Memphis Grizzlies,2014,0,0
Golden State Warriors,Oklahoma City Thunder,2014,1,1
Golden State Warriors,Sacramento Kings,2014,1,1
Golden State Warriors,Los Angeles Lakers,2014,0,0
Golden State Warriors,Los Angeles Clippers,2014,0,0
Golden State Warriors,Minnesota Timberwolves,2014,1,1
Golden State Warriors,Philadelphia 76ers,2014,1,1
Golden State Warriors,Toronto Raptors,2014,1,1
Golden State Warriors,Oklahoma City Thunder,2014,1,1
Golden State Warriors,Indiana Pacers,2014,1,1
Golden State Warriors,Cleveland Cavaliers,2014,1,1
Golden State Warriors,Utah Jazz,2014,1,0
Golden State Warriors,Miami Heat,2014,1,1
Golden State Warriors,Oklahoma City Thunder,2014,0,0
Golden State Warriors,Houston Rockets,2014,1,0
Golden State Warriors,Denver Nuggets,2014,1,1
Golden State Warriors,Houston Rockets,2014,1,1
Golden State Warriors,Sacramento Kings,2014,1,1
Golden State Warriors,Boston Celtics,2014,1,1
Golden State Warriors,Chicago Bulls,2014,0,1
Golden State Warriors,Utah Jazz,2014,0,0
Golden State Warriors,Phoenix Suns,2014,1,1
Golden State Warriors,Sacramento Kings,2014,1,0
Golden State Warriors,Dallas Mavericks,2014,1,1
Golden State Warriors,Atlanta Hawks,2014,0,0
Golden State Warriors,New York Knicks,2014,1,0
Golden State Warriors,Philadelphia 76ers,2014,1,0
Golden State Warriors,Minnesota Timberwolves,2014,1,0
Golden State Warriors,San Antonio Spurs,2014,1,1
Golden State Warriors,Indiana Pacers,2014,0,0
Golden State Warriors,Washington Wizards,2014,1,0
Golden State Warriors,Cleveland Cavaliers,2014,0,0
Golden State Warriors,Toronto Raptors,2014,1,0
Golden State Warriors,Boston Celtics,2014,1,0
Golden State Warriors,Brooklyn Nets,2014,0,0
Golden State Warriors,Milwaukee Bucks,2014,1,1
Golden State Warriors,Dallas Mavericks,2014,1,1
Golden State Warriors,Los Angeles Clippers,2014,1,1
Golden State Warriors,Phoenix Suns,2014,1,0
Golden State Warriors,Detroit Pistons,2014,1,1
Golden State Warriors,Denver Nuggets,2014,0,0
Golden State Warriors,New York Knicks,2014,1,1
Golden State Warriors,Los Angeles Lakers,2014,1,1
Golden State Warriors,Atlanta Hawks,2014,1,1
Golden State Warriors,New Orleans Pelicans,2014,1,1
Golden State Warriors,Utah Jazz,2014,1,1
Golden State Warriors,Washington Wizards,2014,1,1
Golden State Warriors,Portland Trail Blazers,2014,1,0
Golden State Warriors,Memphis Grizzlies,2014,1,0
Golden State Warriors,Milwaukee Bucks,2014,1,0
Golden State Warriors,Los Angeles Clippers,2014,1,0
Golden State Warriors,Phoenix Suns,2014,1,1
Golden State Warriors,Dallas Mavericks,2014,1,0
Golden State Warriors,San Antonio Spurs,2014,0,0
Golden State Warriors,New Orleans Pelicans,2014,0,0
Golden State Warriors,Portland Trail Blazers,2014,1,1
Golden State Warriors,Minnesota Timberwolves,2014,1,1
Golden State Warriors,Memphis Grizzlies,2014,1,1
Golden State Warriors,Denver Nuggets,2014,1,1
Houston Rockets,Los Angeles Lakers,2014,1,0
Houston Rockets,Utah Jazz,2014,1,0
Houston Rockets,Boston Celtics,2014,1,1
Houston Rockets,Philadelphia 76ers,2014,1,0
Houston Rockets,Miami Heat,2014,1,0
Houston Rockets,San Antonio Spurs,2014,1,1
Houston Rockets,Golden State Warriors,2014,0,1
Houston Rockets,Minnesota Timberwolves,2014,1,0
Houston Rockets,Philadelphia 76ers,2014,1,1
Houston Rockets,Oklahoma City Thunder,2014,1,0
Houston Rockets,Memphis Grizzlies,2014,0,0
Houston Rockets,Los Angeles Lakers,2014,0,1
Houston Rockets,Dallas Mavericks,2014,1,1
Houston Rockets,New York Knicks,2014,1,1
Houston Rockets,Sacramento Kings,2014,1,1
Houston Rockets,Los Angeles Clippers,2014,0,1
Houston Rockets,Milwaukee Bucks,2014,1,0
Houston Rockets,Memphis Grizzlies,2014,1,1
Houston Rockets,Minnesota Timberwolves,2014,1,0
Houston Rockets,Phoenix Suns,2014,1,1
Houston Rockets,Golden State Warriors,2014,0,0
Houston Rockets,Sacramento Kings,2014,1,0
Houston Rockets,Denver Nuggets,2014,1,1
Houston Rockets,Denver Nuggets,2014,1,0
Houston Rockets,New Orleans Pelicans,2014,0,1
Houston Rockets,Atlanta Hawks,2014,0,1
Houston Rockets,Portland Trail Blazers,2014,1,1
Houston Rockets,Memphis Grizzlies,2014,1,0
Houston Rockets,San Antonio Spurs,2014,0,0
Houston Rockets,Washington Wizards,2014,0,1
Houston Rockets,Charlotte Hornets,2014,1,1
Houston Rockets,New Orleans Pelicans,2014,0,0
Houston Rockets,Miami Heat,2014,1,1
Houston Rockets,Chicago Bulls,2014,0,0
Houston Rockets,Cleveland Cavaliers,2014,1,0
Houston Rockets,New York Knicks,2014,1,0
Houston Rockets,Utah Jazz,2014,1,1
Houston Rockets,Brooklyn Nets,2014,1,0
Houston Rockets,Orlando Magic,2014,0,0
Houston Rockets,Oklahoma City Thunder,2014,1,1
Houston Rockets,Golden State Warriors,2014,0,1
Houston Rockets,Indiana Pacers,2014,1,1
Houston Rockets,Golden State Warriors,2014,0,0
Houston Rockets,Phoenix Suns,2014,1,0
Houston Rockets,Los Angeles Lakers,2014,1,0
Houston Rockets,Dallas Mavericks,2014,1,1
Houston Rockets,Boston Celtics,2014,1,0
Houston Rockets,Detroit Pistons,2014,0,0
Houston Rockets,Chicago Bulls,2014,1,1
Houston Rockets,Milwaukee Bucks,2014,1,1
Houston Rockets,Portland Trail Blazers,2014,0,1
Houston Rockets,Phoenix Suns,2014,1,0
Houston Rockets,Los Angeles Clippers,2014,0,0
Houston Rockets,Dallas Mavericks,2014,0,0
Houston Rockets,Toronto Raptors,2014,1,1
Houston Rockets,Minnesota Timberwolves,2014,1,1
Houston Rockets,Los Angeles Clippers,2014,1,1
Houston Rockets,Brooklyn Nets,2014,1,1
Houston Rockets,Cleveland Cavaliers,2014,1,1
Houston Rockets,Atlanta Hawks,2014,0,0
Houston Rockets,Memphis Grizzlies,2014,0,1
Houston Rockets,Detroit Pistons,2014,1,1
Houston Rockets,Denver Nuggets,2014,1,0
Houston Rockets,Portland Trail Blazers,2014,0,0
Houston Rockets,Utah Jazz,2014,0,0
Houston Rockets,Los Angeles Clippers,2014,1,0
Houston Rockets,Orlando Magic,2014,1,1
Houston Rockets,Denver Nuggets,2014,1,1
Houston Rockets,Phoenix Suns,2014,0,1
Houston Rockets,Indiana Pacers,2014,1,0
Houston Rockets,New Orleans Pelicans,2014,1,0
Houston Rockets,Minnesota Timberwolves,2014,1,1
Houston Rockets,Washington Wizards,2014,1,0
Houston Rockets,Toronto Raptors,2014,0,0
Houston Rockets,Sacramento Kings,2014,1,1
Houston Rockets,Dallas Mavericks,2014,1,0
Houston Rockets,Oklahoma City Thunder,2014,1,0
Houston Rockets,San Antonio Spurs,2014,0,0
Houston Rockets,San Antonio Spurs,2014,0,1
Houston Rockets,New Orleans Pelicans,2014,1,1
Houston Rockets,Charlotte Hornets,2014,1,0
Houston Rockets,Utah Jazz,2014,1,1
Indiana Pacers,Philadelphia 76ers,2014,1,1
Indiana Pacers,Memphis Grizzlies,2014,0,1
Indiana Pacers,Atlanta Hawks,2014,0,0
Indiana Pacers,Milwaukee Bucks,2014,0,1
Indiana Pacers,Washington Wizards,2014,0,0
Indiana Pacers,Boston Celtics,2014,0,0
Indiana Pacers,Washington Wizards,2014,0,1
Indiana Pacers,Utah Jazz,2014,1,1
Indiana Pacers,Miami Heat,2014,1,0
Indiana Pacers,Denver Nuggets,2014,0,1
Indiana Pacers,Chicago Bulls,2014,1,0
Indiana Pacers,Charlotte Hornets,2014,1,1
Indiana Pacers,Phoenix Suns,2014,0,1
Indiana Pacers,Dallas Mavericks,2014,1,0
Indiana Pacers,San Antonio Spurs,2014,0,0
Indiana Pacers,Orlando Magic,2014,1,1
Indiana Pacers,Cleveland Cavaliers,2014,0,0
Indiana Pacers,Phoenix Suns,2014,0,0
Indiana Pacers,Portland Trail Blazers,2014,0,0
Indiana Pacers,Sacramento Kings,2014,0,0
Indiana Pacers,Atlanta Hawks,2014,0,1
Indiana Pacers,Los Angeles Clippers,2014,0,1
Indiana Pacers,Toronto Raptors,2014,0,0
Indiana Pacers,Portland Trail Blazers,2014,0,1
Indiana Pacers,Los Angeles Lakers,2014,1,1
Indiana Pacers,Los Angeles Clippers,2014,0,0
Indiana Pacers,Denver Nuggets,2014,0,0
Indiana Pacers,Minnesota Timberwolves,2014,1,0
Indiana Pacers,New Orleans Pelicans,2014,1,1
Indiana Pacers,Detroit Pistons,2014,0,0
Indiana Pacers,Brooklyn Nets,2014,1,0
Indiana Pacers,Chicago Bulls,2014,0,1
Indiana Pacers,Miami Heat,2014,1,1
Indiana Pacers,Milwaukee Bucks,2014,1,0
Indiana Pacers,Los Angeles Lakers,2014,0,0
Indiana Pacers,Utah Jazz,2014,1,0
Indiana Pacers,Golden State Warriors,2014,0,0
Indiana Pacers,Boston Celtics,2014,1,1
Indiana Pacers,Philadelphia 76ers,2014,0,0
Indiana Pacers,Minnesota Timberwolves,2014,0,1
Indiana Pacers,Detroit Pistons,2014,0,1
Indiana Pacers,Charlotte Hornets,2014,0,0
Indiana Pacers,Houston Rockets,2014,0,0
Indiana Pacers,Atlanta Hawks,2014,0,0
Indiana Pacers,Miami Heat,2014,0,0
Indiana Pacers,Orlando Magic,2014,1,0
Indiana Pacers,Toronto Raptors,2014,0,1
Indiana Pacers,New York Knicks,2014,1,1
Indiana Pacers,Sacramento Kings,2014,0,1
Indiana Pacers,Detroit Pistons,2014,1,1
Indiana Pacers,Cleveland Cavaliers,2014,1,1
Indiana Pacers,Charlotte Hornets,2014,1,0
Indiana Pacers,San Antonio Spurs,2014,0,1
Indiana Pacers,New Orleans Pelicans,2014,1,0
Indiana Pacers,Philadelphia 76ers,2014,1,0
Indiana Pacers,Golden State Warriors,2014,1,1
Indiana Pacers,Oklahoma City Thunder,2014,0,0
Indiana Pacers,Cleveland Cavaliers,2014,1,1
Indiana Pacers,Philadelphia 76ers,2014,1,1
Indiana Pacers,New York Knicks,2014,1,1
Indiana Pacers,Chicago Bulls,2014,1,1
Indiana Pacers,New York Knicks,2014,1,0
Indiana Pacers,Orlando Magic,2014,1,1
Indiana Pacers,Milwaukee Bucks,2014,1,1
Indiana Pacers,Boston Celtics,2014,0,1
Indiana Pacers,Toronto Raptors,2014,0,1
Indiana Pacers,Chicago Bulls,2014,0,0
Indiana Pacers,Cleveland Cavaliers,2014,0,0
Indiana Pacers,Brooklyn Nets,2014,0,1
Indiana Pacers,Houston Rockets,2014,0,1
Indiana Pacers,Washington Wizards,2014,1,0
Indiana Pacers,Milwaukee Bucks,2014,0,0
Indiana Pacers,Dallas Mavericks,2014,1,1
Indiana Pacers,Brooklyn Nets,2014,0,0
Indiana Pacers,Boston Celtics,2014,0,0
Indiana Pacers,Charlotte Hornets,2014,1,1
Indiana Pacers,Miami Heat,2014,1,1
Indiana Pacers,New York Knicks,2014,1,0
Indiana Pacers,Detroit Pistons,2014,1,0
Indiana Pacers,Oklahoma City Thunder,2014,1,1
Indiana Pacers,Washington Wizards,2014,1,1
Indiana Pacers,Memphis Grizzlies,2014,0,0
Los Angeles Clippers,Oklahoma City Thunder,2014,1,1
Los Angeles Clippers,Los Angeles Lakers,2014,1,0
Los Angeles Clippers,Sacramento Kings,2014,0,1
Los Angeles Clippers,Utah Jazz,2014,1,1
Los Angeles Clippers,Golden State Warriors,2014,0,0
Los Angeles Clippers,Portland Trail Blazers,2014,1,1
Los Angeles Clippers,San Antonio Spurs,2014,0,1
Los Angeles Clippers,Phoenix Suns,2014,1,1
Los Angeles Clippers,Chicago Bulls,2014,0,1
Los Angeles Clippers,Orlando Magic,2014,1,0
Los Angeles Clippers,Miami Heat,2014,1,0
Los Angeles Clippers,Memphis Grizzlies,2014,0,0
Los Angeles Clippers,Charlotte Hornets,2014,1,0
Los Angeles Clippers,Detroit Pistons,2014,1,0
Los Angeles Clippers,Houston Rockets,2014,1,0
Los Angeles Clippers,Utah Jazz,2014,1,0
Los Angeles Clippers,Minnesota Timberwolves,2014,1,1
Los Angeles Clippers,Orlando Magic,2014,1,1
Los Angeles Clippers,New Orleans Pelicans,2014,1,1
Los Angeles Clippers,Phoenix Suns,2014,1,1
Los Angeles Clippers,Indiana Pacers,2014,1,0
Los Angeles Clippers,Washington Wizards,2014,0,0
Los Angeles Clippers,Milwaukee Bucks,2014,0,0
Los Angeles Clippers,Detroit Pistons,2014,1,1
Los Angeles Clippers,Indiana Pacers,2014,1,1
Los Angeles Clippers,Denver Nuggets,2014,0,0
Los Angeles Clippers,Milwaukee Bucks,2014,1,1
Los Angeles Clippers,San Antonio Spurs,2014,0,0
Los Angeles Clippers,Atlanta Hawks,2014,0,0
Los Angeles Clippers,Golden State Warriors,2014,1,1
Los Angeles Clippers,Toronto Raptors,2014,0,1
Los Angeles Clippers,Utah Jazz,2014,1,1
Los Angeles Clippers,New York Knicks,2014,1,1
Los Angeles Clippers,Philadelphia 76ers,2014,1,1
Los Angeles Clippers,Atlanta Hawks,2014,0,1
Los Angeles Clippers,Los Angeles Lakers,2014,1,1
Los Angeles Clippers,Dallas Mavericks,2014,1,1
Los Angeles Clippers,Miami Heat,2014,0,1
Los Angeles Clippers,Portland Trail Blazers,2014,1,0
Los Angeles Clippers,Cleveland Cavaliers,2014,0,1
Los Angeles Clippers,Sacramento Kings,2014,1,0
Los Angeles Clippers,Boston Celtics,2014,1,1
Los Angeles Clippers,Brooklyn Nets,2014,1,1
Los Angeles Clippers,Phoenix Suns,2014,1,0
Los Angeles Clippers,Denver Nuggets,2014,1,1
Los Angeles Clippers,Utah Jazz,2014,1,0
Los Angeles Clippers,New Orleans Pelicans,2014,0,0
Los Angeles Clippers,San Antonio Spurs,2014,1,0
Los Angeles Clippers,Brooklyn Nets,2014,0,0
Los Angeles Clippers,Cleveland Cavaliers,2014,0,0
Los Angeles Clippers,Toronto Raptors,2014,0,0
Los Angeles Clippers,Oklahoma City Thunder,2014,0,0
Los Angeles Clippers,Dallas Mavericks,2014,1,0
Los Angeles Clippers,Houston Rockets,2014,1,1
Los Angeles Clippers,San Antonio Spurs,2014,1,1
Los Angeles Clippers,Sacramento Kings,2014,1,1
Los Angeles Clippers,Memphis Grizzlies,2014,0,1
Los Angeles Clippers,Houston Rockets,2014,0,0
Los Angeles Clippers,Memphis Grizzlies,2014,1,0
Los Angeles Clippers,Chicago Bulls,2014,1,0
Los Angeles Clippers,Minnesota Timberwolves,2014,1,0
Los Angeles Clippers,Portland Trail Blazers,2014,0,1
Los Angeles Clippers,Golden State Warriors,2014,0,0
Los Angeles Clippers,Minnesota Timberwolves,2014,1,1
Los Angeles Clippers,Oklahoma City Thunder,2014,1,0
Los Angeles Clippers,Dallas Mavericks,2014,0,0
Los Angeles Clippers,Houston Rockets,2014,0,1
Los Angeles Clippers,Charlotte Hornets,2014,1,1
Los Angeles Clippers,Sacramento Kings,2014,1,0
Los Angeles Clippers,Washington Wizards,2014,1,1
Los Angeles Clippers,New Orleans Pelicans,2014,1,1
